"bbref_id","season","Name","Age","Level","Team","G","PA","AB","R","H","X1B","X2B","X3B","HR","RBI","BB","IBB","uBB","SO","HBP","SH","SF","GDP","SB","CS","BA","OBP","SLG","OPS","wOBA","wOBA_CON","Date"
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,18,16,4,7,5,1,0,1,3,2,0,2,7,0,0,0,0,0,0,0.438,0.5,0.688,1.188,0.503,0.851,2023-05-22
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,22,20,4,8,5,2,0,1,5,2,0,2,7,0,0,0,0,0,0,0.4,0.455,0.65,1.105,0.468,0.685,2023-05-23
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,23,20,4,7,5,1,0,1,4,3,0,3,7,0,0,0,0,0,0,0.35,0.435,0.55,0.985,0.424,0.589,2023-05-24
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,23,20,4,7,5,1,0,1,4,3,0,3,7,0,0,0,0,0,0,0.35,0.435,0.55,0.985,0.424,0.589,2023-05-25
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,22,19,4,7,5,1,0,1,4,3,0,3,6,0,0,0,0,0,0,0.368,0.455,0.579,1.033,0.443,0.589,2023-05-26
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,22,20,4,7,4,2,0,1,4,2,0,2,6,0,0,0,0,0,0,0.35,0.409,0.6,1.009,0.428,0.573,2023-05-27
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,24,21,5,7,4,2,0,1,4,3,0,3,6,0,0,0,1,0,0,0.333,0.417,0.571,0.988,0.421,0.535,2023-05-28
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,24,21,5,7,4,2,0,1,4,3,0,3,6,0,0,0,1,0,0,0.333,0.417,0.571,0.988,0.421,0.535,2023-05-29
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,27,24,5,8,5,2,0,1,4,3,0,3,8,0,0,0,1,0,0,0.333,0.407,0.542,0.949,0.407,0.557,2023-05-30
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,26,23,3,8,6,2,0,0,2,2,0,2,6,1,0,0,1,0,0,0.348,0.423,0.435,0.858,0.381,0.458,2023-05-31
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",9,29,26,3,8,6,2,0,0,2,2,0,2,7,1,0,0,1,0,0,0.308,0.379,0.385,0.764,0.342,0.41,2023-06-01
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",9,32,29,3,7,5,2,0,0,2,2,0,2,9,1,0,0,1,0,0,0.241,0.313,0.31,0.623,0.282,0.345,2023-06-02
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,28,25,3,6,5,1,0,0,0,2,0,2,9,1,0,0,1,0,0,0.24,0.321,0.28,0.601,0.278,0.354,2023-06-03
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,28,26,4,7,6,1,0,0,0,1,0,1,9,1,0,0,1,0,0,0.269,0.321,0.308,0.629,0.284,0.385,2023-06-04
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,27,25,4,7,6,1,0,0,0,1,0,1,8,1,0,0,1,0,0,0.28,0.333,0.32,0.653,0.295,0.385,2023-06-05
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,30,28,4,8,7,1,0,0,0,1,0,1,8,1,0,0,1,0,0,0.286,0.333,0.321,0.655,0.295,0.371,2023-06-06
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,26,24,3,6,6,0,0,0,0,1,0,1,7,1,0,0,1,0,0,0.25,0.308,0.25,0.558,0.258,0.312,2023-06-07
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,26,25,2,8,7,1,0,0,1,0,0,0,6,1,0,0,0,0,0,0.32,0.346,0.36,0.706,0.314,0.391,2023-06-08
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,29,28,2,9,8,1,0,0,1,0,0,0,7,1,0,0,0,0,0,0.321,0.345,0.357,0.702,0.312,0.396,2023-06-09
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,30,28,2,9,7,2,0,0,1,1,0,1,5,1,0,0,0,0,0,0.321,0.367,0.393,0.76,0.336,0.377,2023-06-10
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,30,29,2,8,6,2,0,0,2,1,0,1,6,0,0,0,0,0,0,0.276,0.3,0.345,0.645,0.283,0.339,2023-06-11
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,28,27,2,8,6,2,0,0,2,1,0,1,6,0,0,0,0,0,0,0.296,0.321,0.37,0.692,0.303,0.371,2023-06-12
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,29,28,2,9,6,3,0,0,2,1,0,1,6,0,0,0,0,0,0,0.321,0.345,0.429,0.773,0.335,0.41,2023-06-13
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",9,33,31,2,9,6,3,0,0,2,2,0,2,7,0,0,0,0,0,0,0.29,0.333,0.387,0.72,0.316,0.376,2023-06-14
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",9,33,31,0,8,5,3,0,0,2,2,0,2,7,0,0,0,0,0,0,0.258,0.303,0.355,0.658,0.289,0.339,2023-06-15
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",9,33,31,0,8,5,3,0,0,2,2,0,2,7,0,0,0,0,0,0,0.258,0.303,0.355,0.658,0.289,0.339,2023-06-16
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",9,33,31,0,7,4,3,0,0,2,2,0,2,8,0,0,0,0,0,0,0.226,0.273,0.323,0.595,0.262,0.316,2023-06-17
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",9,33,31,0,7,4,3,0,0,2,2,0,2,8,0,0,0,0,0,0,0.226,0.273,0.323,0.595,0.262,0.316,2023-06-18
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,29,27,0,5,3,2,0,0,1,2,0,2,8,0,0,0,0,0,0,0.185,0.241,0.259,0.501,0.225,0.27,2023-06-19
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",8,30,28,0,4,2,2,0,0,2,2,0,2,9,0,0,0,0,0,0,0.143,0.2,0.214,0.414,0.188,0.224,2023-06-20
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,26,25,0,3,2,1,0,0,2,1,0,1,9,0,0,0,0,0,0,0.12,0.154,0.16,0.314,0.143,0.188,2023-06-21
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,26,25,0,2,1,1,0,0,1,1,0,1,8,0,0,0,0,0,0,0.08,0.115,0.12,0.235,0.109,0.125,2023-06-22
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",6,25,24,0,2,1,1,0,0,1,1,0,1,7,0,0,0,0,0,0,0.083,0.12,0.125,0.245,0.113,0.125,2023-06-23
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",6,22,21,0,1,1,0,0,0,1,1,0,1,5,0,0,0,0,0,0,0.048,0.091,0.048,0.139,0.072,0.055,2023-06-24
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",6,19,19,0,1,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0.053,0.053,0.053,0.105,0.046,0.063,2023-06-25
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",5,14,14,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2023-06-26
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",6,18,18,1,2,1,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0.111,0.111,0.167,0.278,0.118,0.164,2023-06-27
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",5,15,15,1,2,1,1,0,0,1,0,0,0,4,0,0,0,0,0,0,0.133,0.133,0.2,0.333,0.142,0.193,2023-06-28
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",6,18,18,2,3,2,1,0,0,1,0,0,0,5,0,0,0,0,0,0,0.167,0.167,0.222,0.389,0.167,0.232,2023-06-29
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,21,21,2,3,2,1,0,0,1,0,0,0,6,0,0,0,0,0,0,0.143,0.143,0.191,0.333,0.143,0.201,2023-06-30
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,18,18,2,3,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.167,0.167,0.222,0.389,0.167,0.215,2023-07-01
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",7,18,18,2,3,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.167,0.167,0.222,0.389,0.167,0.215,2023-07-02
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",6,14,14,2,3,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.214,0.214,0.286,0.5,0.215,0.301,2023-07-03
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",6,14,14,2,3,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.214,0.214,0.286,0.5,0.215,0.301,2023-07-04
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",5,12,12,2,3,2,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0.25,0.25,0.333,0.583,0.251,0.376,2023-07-05
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",4,11,11,2,3,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.273,0.273,0.364,0.636,0.274,0.376,2023-07-06
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",4,11,11,2,3,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0.273,0.273,0.364,0.636,0.274,0.376,2023-07-07
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",3,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.143,0.143,0.143,0.286,0.126,0.177,2023-07-08
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",3,7,7,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.143,0.143,0.143,0.286,0.126,0.177,2023-07-09
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",2,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-10
"clemeko01",2023,"Kody Clemens",27,"Maj-NL","Philadelphia",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-07-11
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",7,31,31,2,5,2,1,0,2,5,0,0,0,9,0,0,0,0,0,0,0.161,0.161,0.387,0.548,0.226,0.319,2023-04-07
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",8,35,35,2,5,2,1,0,2,5,0,0,0,12,0,0,0,0,0,0,0.143,0.143,0.343,0.486,0.201,0.305,2023-04-08
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,39,38,3,6,3,1,0,2,5,1,0,1,12,0,0,0,0,0,0,0.158,0.18,0.342,0.522,0.22,0.304,2023-04-09
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,38,36,6,8,4,2,0,2,5,2,0,2,11,0,0,0,0,0,0,0.222,0.263,0.444,0.708,0.301,0.401,2023-04-10
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,43,40,7,9,4,2,0,3,6,3,0,3,14,0,0,0,0,0,0,0.225,0.279,0.5,0.779,0.328,0.463,2023-04-11
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,43,39,7,9,4,2,0,3,5,4,0,4,14,0,0,0,0,0,0,0.231,0.302,0.513,0.815,0.345,0.481,2023-04-12
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,43,38,8,9,3,2,0,4,6,5,0,5,12,0,0,0,0,0,0,0.237,0.326,0.605,0.931,0.387,0.506,2023-04-13
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,44,37,10,11,4,3,0,4,7,7,0,7,10,0,0,0,0,0,0,0.297,0.409,0.703,1.112,0.458,0.566,2023-04-14
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,43,35,9,9,3,3,0,3,5,8,0,8,9,0,0,0,0,0,0,0.257,0.395,0.6,0.995,0.418,0.477,2023-04-15
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,45,35,9,10,4,4,0,2,5,10,0,10,10,0,0,0,0,0,0,0.286,0.444,0.571,1.016,0.433,0.501,2023-04-16
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,45,35,9,10,4,4,0,2,5,10,0,10,10,0,0,0,0,0,0,0.286,0.444,0.571,1.016,0.433,0.501,2023-04-17
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",11,48,36,10,9,4,3,0,2,4,12,0,12,11,0,0,0,0,0,0,0.25,0.438,0.5,0.938,0.409,0.451,2023-04-18
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",11,48,36,10,9,4,3,0,2,4,12,0,12,10,0,0,0,0,0,0,0.25,0.438,0.5,0.938,0.409,0.434,2023-04-19
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",11,48,37,9,9,4,3,0,2,4,11,0,11,11,0,0,0,0,0,0,0.243,0.417,0.487,0.903,0.394,0.434,2023-04-20
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",11,48,38,7,9,4,2,0,3,5,10,0,10,11,0,0,0,0,0,0,0.237,0.396,0.526,0.922,0.396,0.446,2023-04-21
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",11,47,38,6,8,4,2,0,2,4,9,0,9,10,0,0,0,0,0,0,0.211,0.362,0.421,0.783,0.347,0.358,2023-04-22
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",11,47,37,7,9,5,2,0,2,4,10,0,10,9,0,0,0,0,0,0,0.243,0.404,0.46,0.864,0.38,0.39,2023-04-23
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,43,34,6,8,5,2,0,1,3,9,0,9,9,0,0,0,0,0,0,0.235,0.395,0.382,0.778,0.353,0.356,2023-04-24
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,42,34,5,6,4,1,0,1,2,7,0,7,9,1,0,0,0,0,0,0.177,0.333,0.294,0.627,0.295,0.271,2023-04-25
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,42,35,5,7,5,1,0,1,3,6,0,6,11,1,0,0,0,0,0,0.2,0.333,0.314,0.648,0.299,0.319,2023-04-26
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,39,33,4,6,5,0,0,1,2,5,0,5,11,1,0,0,0,0,0,0.182,0.308,0.273,0.58,0.272,0.292,2023-04-27
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",11,43,37,5,7,5,0,0,2,3,5,0,5,13,1,0,0,0,0,0,0.189,0.302,0.351,0.654,0.294,0.351,2023-04-28
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,40,35,4,7,5,0,0,2,3,4,0,4,14,1,0,0,0,0,0,0.2,0.3,0.371,0.671,0.298,0.401,2023-04-29
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,40,32,5,7,5,0,0,2,3,6,0,6,12,2,0,0,0,0,0,0.219,0.375,0.406,0.781,0.351,0.421,2023-04-30
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,40,31,6,7,4,0,0,3,4,7,0,7,12,2,0,0,0,0,0,0.226,0.4,0.516,0.916,0.397,0.502,2023-05-01
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,40,31,5,5,3,0,0,2,3,7,0,7,13,2,0,0,0,0,0,0.161,0.35,0.355,0.705,0.325,0.37,2023-05-02
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,41,32,5,5,3,0,0,2,3,7,0,7,12,2,0,0,0,0,0,0.156,0.342,0.344,0.685,0.317,0.333,2023-05-03
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,37,30,4,4,2,0,0,2,3,5,0,5,12,2,0,0,0,0,0,0.133,0.297,0.333,0.631,0.289,0.321,2023-05-04
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,42,35,4,4,2,0,0,2,3,5,0,5,15,2,0,0,0,0,0,0.114,0.262,0.286,0.548,0.255,0.289,2023-05-05
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,43,37,3,4,2,0,0,2,3,5,0,5,16,1,0,0,0,0,0,0.108,0.233,0.27,0.503,0.232,0.275,2023-05-06
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,43,36,4,5,2,0,0,3,5,6,1,5,15,1,0,0,0,0,0,0.139,0.279,0.389,0.668,0.285,0.37,2023-05-07
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,40,34,4,4,1,0,0,3,5,5,1,4,14,1,0,0,0,0,0,0.118,0.25,0.382,0.632,0.267,0.345,2023-05-08
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,39,32,3,3,1,0,0,2,4,6,1,5,12,1,0,0,0,0,0,0.094,0.256,0.281,0.538,0.239,0.245,2023-05-09
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,38,32,3,4,2,0,0,2,4,5,1,4,12,1,0,0,0,0,0,0.125,0.263,0.313,0.576,0.251,0.289,2023-05-10
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",8,34,31,2,4,2,0,0,2,4,3,1,2,12,0,0,0,0,0,0,0.129,0.206,0.323,0.529,0.217,0.304,2023-05-11
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",8,34,32,2,4,2,0,0,2,5,2,1,1,13,0,0,0,0,0,0,0.125,0.177,0.313,0.489,0.196,0.304,2023-05-12
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",8,35,32,3,4,2,0,0,2,5,3,1,2,12,0,0,0,0,0,0,0.125,0.2,0.313,0.513,0.211,0.289,2023-05-13
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",8,34,31,3,4,2,0,0,2,5,3,1,2,13,0,0,0,0,0,0,0.129,0.206,0.323,0.529,0.217,0.321,2023-05-14
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,38,32,4,4,2,0,0,2,5,6,1,5,13,0,0,0,0,0,0,0.125,0.263,0.313,0.576,0.25,0.304,2023-05-15
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,38,31,5,5,2,0,0,3,6,7,1,6,11,0,0,0,1,0,0,0.161,0.316,0.452,0.767,0.323,0.389,2023-05-16
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,37,29,6,5,2,0,0,3,6,8,1,7,12,0,0,0,1,0,0,0.172,0.351,0.483,0.834,0.351,0.458,2023-05-17
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",8,33,26,5,3,1,0,0,2,3,7,0,7,11,0,0,0,1,0,0,0.115,0.303,0.346,0.649,0.296,0.326,2023-05-18
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,37,29,5,3,1,0,0,2,3,8,0,8,13,0,0,0,1,0,0,0.103,0.297,0.31,0.608,0.283,0.306,2023-05-19
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,38,29,7,4,1,0,0,3,7,9,0,9,14,0,0,0,1,0,0,0.138,0.342,0.448,0.79,0.346,0.46,2023-05-20
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,38,27,7,3,0,0,0,3,7,10,0,10,12,1,0,0,1,0,0,0.111,0.368,0.444,0.813,0.36,0.401,2023-05-21
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,42,30,8,4,0,0,0,4,8,11,0,11,13,1,0,0,1,0,0,0.133,0.381,0.533,0.914,0.39,0.472,2023-05-22
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,42,30,7,3,0,0,0,3,6,11,0,11,11,1,0,0,1,0,0,0.1,0.357,0.4,0.757,0.343,0.316,2023-05-23
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,42,29,6,3,0,0,0,3,6,12,1,11,10,1,0,0,1,0,0,0.103,0.381,0.414,0.795,0.351,0.316,2023-05-24
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,42,28,6,4,0,1,0,3,7,13,1,12,10,1,0,0,1,0,0,0.143,0.429,0.5,0.929,0.398,0.403,2023-05-25
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,43,31,5,4,0,1,0,3,7,11,1,10,11,1,0,0,1,0,0,0.129,0.372,0.452,0.824,0.356,0.363,2023-05-26
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,43,30,4,3,0,1,0,2,6,12,1,11,12,1,0,0,0,0,0,0.1,0.372,0.333,0.705,0.325,0.292,2023-05-27
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,43,30,4,4,0,1,0,3,8,12,1,11,11,1,0,0,0,0,0,0.133,0.395,0.467,0.862,0.372,0.382,2023-05-28
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,43,30,4,4,0,1,0,3,8,12,1,11,11,1,0,0,0,0,0,0.133,0.395,0.467,0.862,0.372,0.382,2023-05-29
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,42,30,4,4,0,1,0,3,8,11,1,10,11,1,0,0,0,0,0,0.133,0.381,0.467,0.848,0.364,0.382,2023-05-30
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,42,31,2,3,0,1,0,2,4,10,1,9,11,1,0,0,0,0,0,0.097,0.333,0.323,0.656,0.299,0.263,2023-05-31
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,42,33,2,3,0,1,0,2,4,9,1,8,12,0,0,0,0,0,0,0.091,0.286,0.303,0.589,0.264,0.25,2023-06-01
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,43,35,2,4,1,2,0,1,3,8,1,7,12,0,0,0,0,0,0,0.114,0.279,0.257,0.536,0.244,0.234,2023-06-02
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,44,36,2,5,2,2,0,1,3,8,1,7,14,0,0,0,0,0,0,0.139,0.296,0.278,0.573,0.259,0.284,2023-06-03
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,45,38,4,7,2,2,0,3,9,7,0,7,16,0,0,0,0,0,0,0.184,0.311,0.474,0.785,0.336,0.467,2023-06-04
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,46,37,5,6,2,1,0,3,8,9,0,9,15,0,0,0,0,0,1,0.162,0.326,0.432,0.759,0.332,0.41,2023-06-05
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,44,36,6,7,2,1,0,4,9,8,0,8,15,0,0,0,0,0,1,0.194,0.341,0.556,0.897,0.377,0.525,2023-06-06
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,39,33,6,7,2,1,0,4,9,6,0,6,13,0,0,0,0,0,1,0.212,0.333,0.606,0.939,0.39,0.551,2023-06-07
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,39,33,6,6,2,1,0,3,7,6,0,6,13,0,0,0,0,0,1,0.182,0.308,0.485,0.793,0.338,0.451,2023-06-08
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,44,36,9,8,2,1,1,4,8,8,0,8,13,0,0,0,0,0,1,0.222,0.364,0.639,1.003,0.413,0.548,2023-06-09
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,45,36,9,8,2,1,1,4,8,9,0,9,11,0,0,0,0,0,1,0.222,0.378,0.639,1.017,0.419,0.504,2023-06-10
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,46,38,9,8,2,1,1,4,8,8,0,8,11,0,0,0,0,0,1,0.211,0.348,0.605,0.953,0.395,0.466,2023-06-11
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,47,38,10,9,3,1,1,4,8,9,0,9,10,0,0,0,0,0,1,0.237,0.383,0.632,1.015,0.42,0.481,2023-06-12
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,47,38,11,9,3,0,1,5,9,9,0,9,10,0,0,0,1,0,1,0.237,0.383,0.684,1.067,0.436,0.508,2023-06-13
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,47,37,11,8,2,0,1,5,9,10,0,10,10,0,0,0,1,0,1,0.216,0.383,0.676,1.059,0.432,0.495,2023-06-14
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,46,35,10,7,2,1,1,3,4,11,0,11,9,0,0,0,1,0,1,0.2,0.391,0.543,0.934,0.397,0.407,2023-06-15
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,45,37,10,8,2,1,1,4,5,8,0,8,10,0,0,0,1,0,0,0.216,0.356,0.622,0.977,0.404,0.466,2023-06-16
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,48,39,9,8,3,1,1,3,5,9,1,8,11,0,0,0,1,0,0,0.205,0.354,0.513,0.867,0.363,0.41,2023-06-17
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",11,52,43,10,11,5,1,1,4,7,9,1,8,12,0,0,0,1,0,0,0.256,0.385,0.605,0.989,0.408,0.492,2023-06-18
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,48,40,9,11,5,1,1,4,7,8,1,7,11,0,0,0,1,0,0,0.275,0.396,0.65,1.046,0.428,0.526,2023-06-19
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",10,48,42,6,11,7,1,0,3,6,6,1,5,12,0,0,0,1,0,0,0.262,0.354,0.5,0.854,0.36,0.448,2023-06-20
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,44,39,6,11,7,1,0,3,6,5,1,4,12,0,0,0,1,0,0,0.282,0.364,0.539,0.902,0.377,0.498,2023-06-21
"schwaky01",2023,"Kyle Schwarber",30,"Maj-NL","Philadelphia",9,44,39,6,11,7,1,0,3,6,5,1,4,14,0,0,0,1,0,0,0.282,0.364,0.539,0.902,0.377,0.537,2023-06-22
